gene_id	gene_name	JH-2-009-HH11A-C47BD	JH-2-055-FC9GH-CG8EA	JH-2-079-CB92G-FG226	WU.487_pt	WU.536_pt	WU.561_pt	mn2_pt	mn3_pt
ENSG00000248792.2	LINC00266-2P	0	0	0	0	0	0	0	0
ENSG00000248794.1	ENSG00000248794	1	3	3	3	1	5	1	5
ENSG00000248795.1	ENSG00000248795	1	1	0	0	0	0	0	0
ENSG00000248796.1	MED15P8	0	0	0	0	0	0	0	0
ENSG00000248799.1	ENSG00000248799	0	0	0	0	0	0	0	0
ENSG00000248801.7	C8orf34-AS1	0	1	3	7	0	5	1	0
ENSG00000248802.1	ENSG00000248802	0	0	0	0	0	0	0	0
ENSG00000248803.1	ENSG00000248803	0	0	0	0	0	3	0	3
ENSG00000248807.1	KRTAP9-12P	0	0	0	0	0	0	0	0
ENSG00000248809.6	LINC01095	0	0	0	0	0	0	0	0
ENSG00000248810.3	LINC02432	4	90.001	178	4	28	37	7	3
ENSG00000248813.1	ENSG00000248813	0	0	0	0	0	0	0	0
ENSG00000248816.1	ENSG00000248816	0	0	0	0	0	0	0	0
ENSG00000248817.1	PMPCAP1	0	0	0	0	0	0	0	0
ENSG00000248820.2	DYNLL1P6	0	0	0	0	0	0	0	0
ENSG00000248821.1	ENSG00000248821	0	0	0	0	0	0	0	0
ENSG00000248822.1	APOBEC3AP1	0	0	0	0	0	0	0	0
ENSG00000248824.2	ENSG00000248824	0	0	0	0	0	0	0	0
ENSG00000248826.2	PCBP2P3	0	0	0	0	0	0	0	0
ENSG00000248827.1	ENSG00000248827	0	0	1	0	0	0	0	0
ENSG00000248830.1	ZNF807P	2.068	1.05	0	1.028	2.084	4.14	0	0
ENSG00000248831.2	ENSG00000248831	0	0	0	0	0	0	0	0
ENSG00000248834.2	MARK2P5	0	0	0	0	0	0	0	0
ENSG00000248837.7	ENSG00000248837	0	3	0	34	1	2	0	0
ENSG00000248838.2	PGAM1P13	0	0	0	0	0	0	0	0
ENSG00000248839.1	ENSG00000248839	0	0	0	0	0	0	0	0
ENSG00000248840.2	ENSG00000248840	1	5	1	0	0	1	1	0
ENSG00000248842.1	ENSG00000248842	0	0	0	0	0	0	0	0
ENSG00000248843.1	ENSG00000248843	0	0	0	0	0	0	0	0
ENSG00000248844.6	LINC02753	0	0	0	0	0	1	0	0
ENSG00000248846.3	LINC02065	0	0	0	0	0	1	0	0
ENSG00000248847.2	ENSG00000248847	0	0	0	0	0	0	0	0
ENSG00000248848.1	PPBPP2	0	0	0	0	0	0	0	0
ENSG00000248850.1	ENSG00000248850	0	0	0	0	0	0	0	0
ENSG00000248851.1	ENSG00000248851	0	4	2	1	0	7	1	0
ENSG00000248853.1	ENSG00000248853	0	0	0	0	0	0	0	0
ENSG00000248854.1	HNRNPH1P3	0	0	0	0	0	0	1	0
ENSG00000248858.7	FLJ46284	8	22	120	18	17	33	10	21
ENSG00000248859.2	LINC01574	0	0	0	0	0	1	0	0
ENSG00000248863.2	ENSG00000248863	3	7	2	2	12	8	3	5
ENSG00000248866.1	USP46-DT	46	18	31	39	37	34	19	24
ENSG00000248867.1	ENSG00000248867	0	0	0	0	0	0	0	0
ENSG00000248869.7	LINC02511	1	0	25	7	1	8	13	375
ENSG00000248870.1	ENSG00000248870	0	0	0	0	0	0	0	0
ENSG00000248871.1	TNFSF12-TNFSF13	30.183	0	0	0	0	0	0	0
ENSG00000248872.2	LINC02431	0	0	0	0	0	0	0	0
ENSG00000248873.1	SERBP1P6	1	0.999	0	0	1	1	1	1
ENSG00000248874.5	LINC02899	5	0	0	1	3	0	0	0
ENSG00000248876.1	ENSG00000248876	0	0	0	0	0	0	0	0
ENSG00000248877.2	PGBD4P4	0	0	0	0	0	0	0	0
ENSG00000248878.1	ENSG00000248878	0	0	0	0	0	0	0	0
ENSG00000248880.1	ICE2P1	0	0	0	0	0	0	1	1
ENSG00000248881.1	ENSG00000248881	0	0	0	0	1	0	0	0
ENSG00000248883.2	B4GALNT2P1	0	0	0	0	0	0	0	0
ENSG00000248884.1	ENSG00000248884	0	0	0	0	0	0	1	0
ENSG00000248885.1	SEPTIN7P10	0	3	0	1	0	0	0	0
ENSG00000248886.2	UGT2A3P7	0	0	0	0	0	0	0	0
ENSG00000248890.3	HHIP-AS1	24	8	23	102	19	12	16	5
ENSG00000248891.2	ENSG00000248891	0	0	1	0	0	0	0	0
ENSG00000248893.3	FAM138E	1	0	0	0	1	0	0	0
ENSG00000248895.1	ENSG00000248895	0	0	0	0	0	0	0	0
ENSG00000248896.3	ENSG00000248896	2	5	0	0	1	1	0	1
ENSG00000248898.3	ENSG00000248898	0	1	1	0	1	4	0	0
ENSG00000248901.2	LINC01846	0	0	0	0	0	0	1	0
ENSG00000248903.1	ENSG00000248903	0	0	0	0	0	0	0	0
ENSG00000248905.10	FMN1	376.999	375	990	64.001	461.999	644	415	20
ENSG00000248907.1	MTND2P33	0	0	0	0	0	0	0	0
ENSG00000248908.1	LINC02239	0	0	0	0	0	0	0	0
ENSG00000248909.1	HMGB1P21	4	33	4	16	32	25	22	12
ENSG00000248911.2	ENSG00000248911	0	0	0	0	0	0	0	0
ENSG00000248912.1	ENSG00000248912	0	0	0	0	0	0	0	0
ENSG00000248913.1	PHBP14	0	0	0	0	0	0	0	0
ENSG00000248915.2	ACTR6P1	0	0	0	0	0	0	0	0
ENSG00000248916.1	NUP210P3	0	0	0	0	0	0	0	0
ENSG00000248918.2	ENSG00000248918	0	0	0	0	0	0	0	0
ENSG00000248919.7	ATP5MF-PTCD1	137.047	84.742	156.115	52.981	63.139	101.421	84.751	70.302
ENSG00000248920.3	USP17L19	0	0	0	0	0	0	0	0
ENSG00000248921.1	ENSG00000248921	0	0	0	0	0	0	0	0
ENSG00000248923.1	MTND5P11	0	0	0	0	1	0	0	0
ENSG00000248924.2	ENSG00000248924	0	1	1	0	1	0	0	0
ENSG00000248925.2	PDCD6-DT	17	2	0	1	0	0	8	1
ENSG00000248926.1	ENSG00000248926	0	0	0	0	0	0	0	0
ENSG00000248927.1	ENSG00000248927	1	3	19	0	1	5	28	0
ENSG00000248928.1	ENSG00000248928	0	0	0	0	0	0	0	0
ENSG00000248929.1	HIGD1AP3	0	0	0	0	0	0	0	0
ENSG00000248930.1	CHP1P1	1	0	0	0	0	0	0	0
ENSG00000248931.1	MTCYBP40	0	1	0	0	0	0	0	0
ENSG00000248932.7	COPB2-DT	94.001	76	87.001	32	115	95.001	36	60.001
ENSG00000248933.3	USP17L22	0	0	0	0	0	0	0	0
ENSG00000248935.1	ENSG00000248935	0	0	0	0	0	0	0	0
ENSG00000248936.1	ENSG00000248936	0	0	1	0	1	1	3	0
ENSG00000248939.1	ENSG00000248939	0	0	0	0	0	0	0	0
ENSG00000248942.3	LINC01335	0	0	0	0	1	0	0	0
ENSG00000248943.1	ENSG00000248943	0	0	0	0	0	0	0	0
ENSG00000248944.1	FAM90A6P	0	0	0	0	0	0	0	0
ENSG00000248946.2	MTND3P22	0	0	0	0	0	1	0	1
ENSG00000248949.1	ENSG00000248949	0	0	2	0	0	0	0	1
ENSG00000248950.1	LDHBP3	0	0	0	0	0	0	0	0
ENSG00000248951.2	MTCO2P32	0	0	0	0	0	0	0	0
ENSG00000248954.1	ENSG00000248954	0	1	1	0	1	1	0	0
ENSG00000248955.1	ENSG00000248955	0	0	0	0	0	0	0	0
ENSG00000248956.1	HMGB1P44	0	0	1	0	0	1	0	0
ENSG00000248958.2	ZSWIM5P3	0	1	0	0	0	0	0	0
ENSG00000248962.1	ENSG00000248962	0	0	0	0	0	0	0	0
ENSG00000248964.7	ENSG00000248964	0	0	0	0	0	0	4	0
ENSG00000248965.1	ENSG00000248965	1	0	0	0	0	0	0	0
ENSG00000248966.1	BCLAF1P1	0	1	0	0	0	0	0	0
ENSG00000248967.1	ENSG00000248967	0	0	0	0	0	0	0	0
ENSG00000248968.1	ENSG00000248968	0	0	0	0	0	0	0	0
ENSG00000248969.1	ENSG00000248969	0	0	0	0	0	0	0	0
ENSG00000248971.2	KRT8P46	30	34	16	25	51	33	30	19
ENSG00000248973.3	ENSG00000248973	0	0	3	0	0	2	0	0
ENSG00000248975.2	ENSG00000248975	0	0	0	0	0	0	1	0
ENSG00000248977.1	ENSG00000248977	0	0	0	0	0	0	0	0
ENSG00000248978.2	ENSG00000248978	0	0	0	0	0	0	0	0
ENSG00000248979.2	LAMTOR3P2	0	0	0	0	0	0	0	0
ENSG00000248980.1	SPCS3-AS1	6	1	0	1	0	0	0	0
ENSG00000248984.1	ENSG00000248984	0	0	0	0	0	0	0	0
ENSG00000248987.2	PRDX4P1	0	0	0	0	0	0	0	0
ENSG00000248988.1	PSME2P3	0	0	0	0	0	1	0	0
ENSG00000248990.1	LINC02758	0	0	0	0	0	0	0	0
ENSG00000248991.2	ENSG00000248991	0	1	0	2	0	0	0	0
ENSG00000248993.1	ENSG00000248993	3.714	1.71	0	0	1.802	0	0	0
ENSG00000248994.2	ENSG00000248994	36	48	113	4	53	97.999	2	8
ENSG00000248995.2	LINC02231	0	0	0	0	0	0	0	0
ENSG00000248996.1	PDLIM7-AS1	0	0	4	0	0	0	0	0
ENSG00000248998.2	EFL1P2	0	0	0	0	0	0	0	0
ENSG00000249000.1	ENSG00000249000	0	0	0	0	0	0	0	0
ENSG00000249001.5	ENSG00000249001	0	1	2	0	0	2	8	0
ENSG00000249002.2	ENSG00000249002	0	1	0	2	2	0	0	0
ENSG00000249003.1	CLUHP4	0	0	0	0	0	0	0	0
ENSG00000249004.1	PRMT5P1	0	0	2	0	0	2	0	0
ENSG00000249005.3	FAM90A4P	0	0	0	0.333	0	0	0	0
ENSG00000249006.1	ENSG00000249006	2	7	0	4	2	11	1	6
ENSG00000249007.1	ENSG00000249007	0	0	0	0	0	1	0	0
ENSG00000249008.1	ENSG00000249008	0	0	0	0	0	0	0	0
ENSG00000249012.2	ENSG00000249012	0	0	0	0	0	0	0	0
ENSG00000249013.1	FTH1P21	0	0	0	0	0	0	0	0
ENSG00000249014.2	HMGN2P4	0	0	1	0	0	0	1	0
ENSG00000249016.1	ENSG00000249016	0	0	0	0	0	0	0	0
ENSG00000249017.1	ENSG00000249017	0	0	0	0	0	0	0	0
ENSG00000249018.2	GAPDHP56	0	0	0	0	0	0	0	0
ENSG00000249019.2	ENSG00000249019	0	0	0	0	0	0	0	0
ENSG00000249020.1	SNORA58	0	1	0	0	0	0	1	2
ENSG00000249021.1	ENSG00000249021	0	0	0	11	4	4	4	1
ENSG00000249022.2	ENSG00000249022	1	0	0	0	0	0	0	0
ENSG00000249023.1	ENSG00000249023	0	0	0	0	0	0	0	0
ENSG00000249025.1	ZNF519P4	0	0	0	0	0	0	0	0
ENSG00000249026.2	CTNNA1P1	0	0	1	0	1	1	2	3
ENSG00000249028.2	ENSG00000249028	0	0	0	0	1	0	0	0
ENSG00000249031.1	SUMO2P6	1	0	0	1	0	0.996	0	0
ENSG00000249035.7	CLMAT3	4	0	1	2	2	4	1	0
ENSG00000249036.1	ENSG00000249036	0	0	0	0	0	0	0	0
ENSG00000249038.2	AARS1P1	0	0	0	0	0	0	0	0
ENSG00000249041.1	ENSG00000249041	0	0	0	0	0	0	0	0
ENSG00000249042.6	FAM151B-DT	48	34	99	122	32	160	19	7
ENSG00000249045.1	MTND3P24	0	0	0	0	0	0	0	0
ENSG00000249047.2	COX6B1P5	0	0	0	0	0	0	0	0
ENSG00000249048.2	TRAV31	0	0	0	0	0	0	0	0
ENSG00000249049.1	ENSG00000249049	0	0	0	0	0	0	0	0
ENSG00000249050.1	ENSG00000249050	1	0	0	0	1	0	0	0
ENSG00000249051.2	ENSG00000249051	0	0	0	0	0	0	0	0
ENSG00000249052.1	ENSG00000249052	0	0	1	0	0	0	0	0
ENSG00000249053.1	ENSG00000249053	0	0	0	4	0	0	0	0
ENSG00000249054.2	FAM138D	0	0	0	0	0	0	0	0
ENSG00000249055.1	TBCAP3	0	2.512	1	1	1	3.585	0	2
ENSG00000249056.1	ENSG00000249056	0	0	0	0	0	0	0	0
ENSG00000249057.1	MAST4-IT1	0	0	1	0	1	18	0	11
ENSG00000249061.1	ENSG00000249061	0	0	0	1	0	0	0	0
ENSG00000249064.1	KRT18P25	0	0	0	0	0	0	0	0
ENSG00000249065.2	PCNAP1	0	0	0	0	0	0	0	0
ENSG00000249066.2	LINC02496	0	0	0	0	0	0	0	0
ENSG00000249068.1	ENSG00000249068	0	0	0	0	0	0	0	0
ENSG00000249069.8	LINC01033	0	4	0	3	2	2	0	0
ENSG00000249071.2	EGFLAM-AS3	0	0	0	0	0	0	0	0
ENSG00000249072.1	ENSG00000249072	0	0	0	0	0	0	0	0
ENSG00000249073.1	WSPAR	0	0	0	0	0	0	0	0
ENSG00000249074.1	NDUFB2P1	0	0	3	0	0	0	0	0
ENSG00000249077.1	ENSG00000249077	0	0	0	0	0	0	0	0
ENSG00000249079.1	ENSG00000249079	0	0	0	0	0	0	0	0
ENSG00000249081.1	OR5M14P	0	0	0	0	0	0	0	0
ENSG00000249082.2	EPIST	0	0	1	0	0	1	0	0
ENSG00000249084.1	ENSG00000249084	0	0	0	0	0	0	0	0
ENSG00000249085.1	TNPO1-DT	3	2	3	0	0	1	0	0
ENSG00000249086.1	ENSG00000249086	1	0	0	0	0	0	0	0
ENSG00000249087.8	ZNF436-AS1	28	32	15	21	42.001	50	34.999	8
ENSG00000249089.1	AIG1P1	0	0	0	0	0	0	0	0
ENSG00000249091.1	ENSG00000249091	0	0	0	0	0	6	0	0
ENSG00000249092.1	PPIAP77	0	0	0	1	0	0	0	0
ENSG00000249094.2	ENSG00000249094	0	1	0	0	0	0	0	0
ENSG00000249096.7	LINC02362	4	34	2	20	6	5	17	3
ENSG00000249098.1	ENSG00000249098	0	0	0	0	0	0	0	0
ENSG00000249099.1	ENSG00000249099	0	0	0	0	0	0	0	0
ENSG00000249100.1	ENSG00000249100	0	6	1	0	0	4	0	0
ENSG00000249101.1	ENSG00000249101	0	0	0	0	0	0	0	0
ENSG00000249102.3	ENSG00000249102	0	2	0	1	0	1	1	1
ENSG00000249104.3	USP17L17	0	0	0	0	0	0	0	0
ENSG00000249105.2	ENSG00000249105	0	0	0	0	0	0	0	0
ENSG00000249106.1	GPM6A-DT	0	0	0	0	0	0	0	0
ENSG00000249109.1	ENSG00000249109	0	0	0	0	0	0	0	0
ENSG00000249111.1	ENSG00000249111	0	0	0	0	0	0	0	0
ENSG00000249112.1	ENSG00000249112	0	0	0	0	0	0	0	0
ENSG00000249114.1	ENSG00000249114	1	0	0	0	1	2	0	0
ENSG00000249115.9	HAUS5	196	192.999	195	138	115.999	294	110.001	186.999
ENSG00000249116.2	IRX4-AS1	0	0	1	0	0	0	0	0
ENSG00000249119.1	MTND6P4	0	1.002	0	0	0	1	0	1
ENSG00000249122.1	ENSG00000249122	0	0	0	0	0	0	0	0
ENSG00000249125.2	ENSG00000249125	1	0	1	0	4	0	2	0
ENSG00000249127.1	MTND3P3	0	0	0	0	0	0	0	0
ENSG00000249128.1	LINC02215	0	0	0	0	0	0	0	0
ENSG00000249129.1	SUDS3P1	11	4	10	8.047	7	16.08	2	10
ENSG00000249131.2	PSD2-AS1	0	1	0	0	0	0	0	0
ENSG00000249135.1	ENSG00000249135	0	0	0	0	0	0	0	0
ENSG00000249138.1	SLED1	1	35	1	10	51	5	15	1
ENSG00000249139.2	EPPIN-WFDC6	0	0	0	0	0	0	0	0
ENSG00000249140.1	PRDX2P3	2	15	10	9	10	5	6	16
ENSG00000249141.1	ENSG00000249141	0	0	4.792	2.942	0	0	0	0
ENSG00000249142.1	ENSG00000249142	0	1	0	1	0	0	2	3.017
ENSG00000249145.4	LINC02517	0	0	0	0	0	0	0	0
ENSG00000249148.2	ENSG00000249148	0	0	0	0	0	0	0	0
ENSG00000249149.2	ENSG00000249149	0	0	0	0	0	0	0	0
ENSG00000249150.2	ENSG00000249150	0	0	0	0	0	1	0	0
ENSG00000249152.1	LNCPRESS2	0	0	0	0	0	0	0	0
ENSG00000249153.1	ENSG00000249153	0	0	0	0	0	0	0	0
ENSG00000249156.2	TAF11L12	0	1	2	0	0	2	0	0
ENSG00000249157.1	ENSG00000249157	0	0	0	0	0	0	0	0
ENSG00000249158.7	PCDHA11	125.466	105.272	290.464	257.757	65.015	189.136	13.363	97.757
ENSG00000249159.6	ENSG00000249159	0	1	1	0	1	0	0	0
ENSG00000249160.4	LINC02213	0	0	0	0	0	0	0	0
ENSG00000249162.1	ADAM20P3	0	0	0	0	0	0	0	0
ENSG00000249163.3	PRPF39-DT	0	0	0	0	0	0	0	0
ENSG00000249166.1	ENSG00000249166	0	1	0	0	0	0	0	0
ENSG00000249167.2	SEMA6A-AS2	3	3	11	8	2	13	0	16
ENSG00000249169.1	ENSG00000249169	0	0	0	0	0	0	0	0
ENSG00000249170.1	ENSG00000249170	0	0	1	0	0	0	0	0
ENSG00000249171.1	ENSG00000249171	0	0	0	0	0	0	2	0
ENSG00000249173.7	LINC01093	1	2	0	0	1	0	0	0
ENSG00000249174.1	ENSG00000249174	0	0	0	0	0	0	0	0
ENSG00000249175.1	ENSG00000249175	0	0	0	0	0	0	0	0
ENSG00000249176.1	ENSG00000249176	0	0	0	0	0	0	0	0
ENSG00000249177.1	MTND4P29	0	0	0	0	0	0	0	0
ENSG00000249180.1	ENSG00000249180	0	0	0	0	0	0	0	0
ENSG00000249183.1	SUMO2P4	0	1	0	0	0	1	0	0
ENSG00000249184.2	ENSG00000249184	5	0	0	0	0	0	0	0
ENSG00000249186.2	ENSG00000249186	0	0.5	0	0	0	0	0	0
ENSG00000249188.1	ENPP7P1	0	0	2.169	1	0	2	0	0
ENSG00000249189.1	ENSG00000249189	0	0	0	0	0	0	0	0
ENSG00000249191.1	UBE2V1P12	0	0	0	0	0	0	0	0
ENSG00000249192.1	MTND3P25	0	0	0	0	0	0	0	0
ENSG00000249193.1	HSPD1P5	1	0	0	0	0	0	1	0
ENSG00000249196.6	TMEM132D-AS1	0	0	21	2	0	18	0	0
ENSG00000249197.1	OR10J9P	0	1	0	0	0	0	0	0
ENSG00000249198.1	ENSG00000249198	0	0	0	0	0	0	0	0
ENSG00000249199.2	ENSG00000249199	0	0	0	0	0	0	0	0
ENSG00000249200.1	ENSG00000249200	0	0	0	0	0	0	0	0
ENSG00000249201.2	CTD-3080P12.3	0	0	0	0	1	0	1	2
ENSG00000249203.2	LINC02224	0	0	2	0	0	0	0	0
ENSG00000249206.2	GCNT1P2	0	0	2	2	0	0	0	0
ENSG00000249207.2	ENSG00000249207	1	0	0	0	0	2	0	0
ENSG00000249209.2	ENSG00000249209	0	2.715	8.516	0	0	0	0	1.282
ENSG00000249210.1	GAPDHP38	0	0	0	0	0	0	0	0
ENSG00000249212.1	ATP1B1P1	8	18	12	13	21	36	26	32
ENSG00000249213.1	ENSG00000249213	0	0	0	0	0	0	0	0
ENSG00000249215.1	NCOA4P4	0	0	0	0	0	0	0	0
ENSG00000249216.1	ENSG00000249216	0	0	0	0	0	0	0	0
ENSG00000249219.1	ENSG00000249219	0	0	0	0	0	0	0	0
ENSG00000249222.1	ATP5MGL	1.001	8	1	4	2	4	0	5
ENSG00000249225.1	ENSG00000249225	0	0	0	0	0	0	0	0
ENSG00000249226.1	SUCLG2P4	0	0	0	0	0	0	0	0
ENSG00000249228.1	ENSG00000249228	0	0	0	4	0	0	0	0
ENSG00000249229.2	NAMPTP2	0	0	0	0	0	2	0	0
ENSG00000249230.1	CDH12P2	0	0	0	0	0	0	0	0
ENSG00000249231.8	CASC16	1	0	0	0	0	0	0	1
ENSG00000249234.1	ENSG00000249234	0	0	0	0	0	0	0	0
ENSG00000249235.1	ENSG00000249235	0	0	0	0	0	0	0	0
ENSG00000249236.2	ENSG00000249236	0	0	0	0	0	0	0	0
ENSG00000249237.5	ENSG00000249237	0	1.211	0	3	1	0	0	0
ENSG00000249238.1	BCL9P1	0	0	4	0	0	0	1	1
ENSG00000249239.2	RACK1P3	0	0	0	0	0	0	0	0
ENSG00000249240.2	ENSG00000249240	5.438	14.408	5.768	9.991	10.948	7.274	9.773	2.917
ENSG00000249241.1	LINC02265	0	3	1	0	0	0	1	2
ENSG00000249242.8	TMEM150C	200	90	221.001	200	93	201	6	3
ENSG00000249244.1	ENSG00000249244	0	0	0	0	0	0	0	1
ENSG00000249245.2	NCOA4P3	0	0	0	1	0	0	0	0
ENSG00000249247.1	MTCYBP17	0	0	0	0	0	0	0	0
ENSG00000249249.2	TICAM2-AS1	27.001	7	28	13	12	31	4	4
ENSG00000249252.5	C1QTNF7-AS1	0	0	0	0	0	2	0	0
ENSG00000249253.1	ENSG00000249253	0	0	0	0	0	0	0	0
ENSG00000249255.1	PGAM1P9	0	0	0	0	0	0	0	1
ENSG00000249256.2	ATP5MGP3	0	0	0	0	0	0	0	0
ENSG00000249257.1	ENSG00000249257	0	0	0	0	0	0	0	0
ENSG00000249258.2	ENSG00000249258	5	9	1	6	25	14	3	9
ENSG00000249259.3	ENSG00000249259	0	1	0	0	0	0	0	0
ENSG00000249261.1	ENSG00000249261	0	0	0	0	0	0	0	0
ENSG00000249262.2	ENSG00000249262	0	0	0	0	0	0	0	0
ENSG00000249263.2	PARP4P3	0	1	0	0	0	1	0	0
ENSG00000249264.1	EEF1A1P9	10.532	3.972	8.003	3.961	1.014	5.023	3.965	13.797
ENSG00000249266.1	MTHFD2P6	0	0	0	0	0	0	0	0
ENSG00000249267.7	LINC00939	1	8	2	0	5	66	0	1
ENSG00000249269.2	ENSG00000249269	0	0	0	0	0	0	0	0
ENSG00000249270.1	KATNBL1P4	0	0	0	0	0	0	0	0
ENSG00000249271.2	HNRNPA1P44	0	0	0	0	0	0	0	0
ENSG00000249272.1	UNC93B8	0	0	0	0	0	0	0	0
ENSG00000249274.1	PDLIM1P4	9	28.237	8	4	58.488	41.525	24	4
ENSG00000249275.1	ENSG00000249275	0	0	0	0	0	0	0	0
ENSG00000249276.1	ENSG00000249276	0	0	0	0	0	0	0	0
ENSG00000249277.1	SLIRPP2	0	1	0	0	0	0	0	0
ENSG00000249278.1	ENSG00000249278	0	0	0	0	0	0	0	0
ENSG00000249279.6	LINC02057	0	0	0	0	0	0	39	0
ENSG00000249282.1	ENSG00000249282	0	0	0	0	0	0	0	0
ENSG00000249283.3	ACTR3BP4	0	0	0	0	0	0	0	0
ENSG00000249284.1	ENSG00000249284	0	0	0	0	0	0	0	0
ENSG00000249285.1	ENSG00000249285	0	0	0	0	0	0	0	0
ENSG00000249286.1	AMD1P3	0	5.441	4.458	4.443	3.559	12.135	3.427	6.019
ENSG00000249287.1	ENSG00000249287	0	0	0	0	0	0	0	0
ENSG00000249288.1	SLC25A15P5	0	0	0	0	0	0	0	0
ENSG00000249289.1	ENSG00000249289	0	0	0	0	0	0	0	0
ENSG00000249290.5	ENSG00000249290	0	0	0	0	0	0	0	0
ENSG00000249293.1	ENSG00000249293	0	0	0	0	0	0	0	1
ENSG00000249295.1	ENSG00000249295	0	0	0	0	0	0	0	0
ENSG00000249297.2	LINC02174	0	0	0	0	0	0	0	0
ENSG00000249301.1	ENSG00000249301	0	0	0	0	0	0	0	0
ENSG00000249302.2	FTH1P24	0	0	0	0	1	0	0	0
ENSG00000249304.1	ENSG00000249304	0	0	0	0	0	0	0	1
ENSG00000249305.1	ENSG00000249305	0	0	0	0	0	0	0	0
ENSG00000249306.7	LINC01411	0	12	10	0	0	0	1	0
ENSG00000249307.8	LINC01088	264	57	13	184	283	26.999	4	12
ENSG00000249309.1	ENSG00000249309	0	1	0	0	0	0	1	0
ENSG00000249310.2	APOBEC3B-AS1	1	0	0	0	1	0	0	0
ENSG00000249311.4	TERF1P3	0	1	0	0	0	0	0	0
ENSG00000249312.1	ARL2BPP4	0	0	0	0	0	0	0	0
ENSG00000249316.2	ENSG00000249316	0	0	0	0	0	0	0	0
ENSG00000249317.2	ENSG00000249317	0	0	0	0	0	0	0	0
ENSG00000249318.1	ENSG00000249318	0	0	0	0	0	0	0	0
ENSG00000249319.2	ENSG00000249319	0	0	7.843	0	0	0	6.691	0
ENSG00000249320.1	ENSG00000249320	0	1	0	1	0	2	0	0
ENSG00000249321.1	OR5H5P	0	0	0	0	0	0	0	0
ENSG00000249326.1	CTD-2194D22.4	0	0	1	0	0	0	0	0
ENSG00000249328.3	ENSG00000249328	7	3	3	0	1	5	4	2
ENSG00000249330.3	ENSG00000249330	0	1	0	0	1	1	0	0
ENSG00000249332.2	LINC02149	0	0	0	0	0	0	0	0
ENSG00000249333.1	ENSG00000249333	0	0	0	0	0	0	0	0
ENSG00000249334.1	ENSG00000249334	1	0	0	0	0	0	0	0
ENSG00000249335.4	ENSG00000249335	1	0	5	6	2	1	0	0
ENSG00000249337.2	SNX18P25	1.006	0	2	0	2	0	0	1
ENSG00000249338.1	HMGB1P47	0	0	0	0	0	0	0	0
ENSG00000249341.1	ENSG00000249341	0	2	0	0	0	0	2	0
ENSG00000249343.3	LINC01333	0	1	0	0	0	0	0	0
ENSG00000249345.8	LINC02405	1	17	1	0	2	1	1	16
ENSG00000249346.7	LINC01016	0	1	0	0	0	2	0	0
ENSG00000249347.1	ENSG00000249347	0	0	0	0	0	0	0	0
ENSG00000249348.2	UGDH-AS1	83	46	37	37	58	156	33	46
ENSG00000249349.1	ENSG00000249349	0	0	0	0	0	0	0	0
ENSG00000249351.2	ENSG00000249351	0	0	0	0	0	0	0	0
ENSG00000249352.4	LINC02198	0	0	1	3	0	0	0	0
ENSG00000249353.2	NPM1P27	87.366	91.18	99.2	98.307	49.492	111.752	122.797	233.402
ENSG00000249359.3	ENSG00000249359	0	4	3.029	1	3	16.888	0	14.378
ENSG00000249360.1	TOMM40P3	3	0	0	0	0	2	0	0
ENSG00000249362.3	LINC02488	0	1	0	0	0	0	0	0
ENSG00000249363.1	ENSG00000249363	1	9	7	5	6	13	12	6
ENSG00000249364.7	ENSG00000249364	5	3	12	8	2	1	2	0
ENSG00000249367.1	FABP5P12	0	0	0	0	0	1	1	0
ENSG00000249368.1	ENSG00000249368	0	0	0	0	0	0	0	0
ENSG00000249372.1	ATP6V1G1P6	0	0	0	0	0	0	0	0
ENSG00000249373.2	ENSG00000249373	0	0	0	0	0	0	0	0
ENSG00000249375.8	CASC11	1	2	2	1	0	0	4	2
ENSG00000249378.7	LINC01060	3	19	3	3	4	3	187.999	12
ENSG00000249379.2	ENSG00000249379	0	1	0	0	0	0	0	0
ENSG00000249380.1	ENSG00000249380	0	0	0	0	0	0	0	0
ENSG00000249381.1	LINC00500	0	0	0	0	0	0	0	0
ENSG00000249382.3	LINC02619	0	0	0	0	0	0	0	0
ENSG00000249383.2	LINC02071	0	0	1	0	0	0	1	1
ENSG00000249386.1	MTCO2P9	0	0	0	0	0	0	0	0
ENSG00000249387.1	KRTAP5-14P	0	0	0	0	0	0	0	0
ENSG00000249388.3	ENSG00000249388	3	0	1	0	2	2	0	0
ENSG00000249392.1	ENSG00000249392	0	0	0	0	0	0	0	0
ENSG00000249395.4	CASC9	3	1	6	0	3	1	0	1
ENSG00000249396.2	LINC02212	0	0	0	0	0	0	0	0
ENSG00000249400.1	HMGB3P17	0	2	0	0	0	0	0	0
ENSG00000249403.1	ENSG00000249403	0	0	0	0	0	0	0	0
ENSG00000249404.1	ENSG00000249404	0	0	0	0	0	0	0	0
ENSG00000249405.1	ENSG00000249405	0	0	0	0	0	0	0	0
ENSG00000249406.3	ENSG00000249406	0	8	4	0	2	9	4	1
ENSG00000249407.1	IL20RB-AS1	0	0	0	0	0	0	0	0
ENSG00000249409.1	ENSG00000249409	0	0	0	0	0	0	0	0
ENSG00000249410.1	AK4P2	0	2	0	0	0	0	0	0
ENSG00000249411.1	ENSG00000249411	0	0	0	0	0	0	0	0
